symbol,date,open,high,low,close,volume
SEYB.N0000,2024-02-21,34.5,35.0,32.2,34.0,125538
SEYB.N0000,2024-02-22,34.0,35.0,33.5,34.1,58802
SEYB.N0000,2024-02-26,33.6,34.6,33.6,33.9,210
SEYB.N0000,2024-02-27,34.0,34.0,33.1,33.2,21750
SEYB.N0000,2024-02-28,33.3,33.5,33.1,33.2,15907
SEYB.N0000,2024-02-29,33.5,33.5,33.0,33.0,17762
SEYB.N0000,2024-03-01,34.0,34.3,33.0,33.8,18356
SEYB.N0000,2024-03-04,34.2,34.2,33.9,34.0,87408
SEYB.N0000,2024-03-05,34.2,34.4,33.0,33.5,956107
SEYB.N0000,2024-03-06,34.4,34.9,33.8,34.0,7659
SEYB.N0000,2024-03-07,35.0,35.0,34.0,34.8,32495
SEYB.N0000,2024-03-11,34.1,35.3,33.8,34.5,68445
SEYB.N0000,2024-03-12,34.2,35.0,33.5,33.6,92606
SEYB.N0000,2024-03-13,34.0,34.9,33.8,34.6,79773
SEYB.N0000,2024-03-14,34.5,36.3,34.4,35.7,333319
SEYB.N0000,2024-03-15,35.7,36.1,35.5,35.7,37749
SEYB.N0000,2024-03-18,35.5,35.7,34.5,35.6,69110
SEYB.N0000,2024-03-19,35.1,35.5,35.1,35.1,71442
SEYB.N0000,2024-03-20,35.5,35.5,34.7,35.0,23721
SEYB.N0000,2024-03-21,34.7,35.8,34.5,35.5,157120
SEYB.N0000,2024-03-22,35.0,35.7,34.5,35.0,9862
SEYB.N0000,2024-03-25,35.0,35.8,34.7,34.9,97422
SEYB.N0000,2024-03-26,35.5,37.0,35.0,36.9,623632
SEYB.N0000,2024-03-27,36.5,39.0,36.5,37.9,594643
SEYB.N0000,2024-03-28,37.0,38.4,37.0,38.0,155868
SEYB.N0000,2024-04-01,37.0,37.4,36.7,37.1,264627
SEYB.N0000,2024-04-02,37.4,37.6,36.8,36.8,155073
SEYB.N0000,2024-04-03,36.8,37.2,36.0,37.0,230240
SEYB.N0000,2024-04-04,37.8,40.1,37.5,38.9,849108
SEYB.N0000,2024-04-05,39.0,41.0,38.7,40.6,677519
SEYB.N0000,2024-04-08,40.0,42.4,40.0,41.5,938675
SEYB.N0000,2024-04-09,41.6,41.6,40.0,41.4,211760
SEYB.N0000,2024-04-10,41.4,43.0,41.4,42.7,457744
SEYB.N0000,2024-04-15,42.5,42.7,41.1,42.0,439720
SEYB.N0000,2024-04-16,41.3,41.5,39.6,40.2,415145
SEYB.N0000,2024-04-17,40.4,41.0,39.2,40.1,152476
SEYB.N0000,2024-04-18,40.0,40.0,39.5,39.6,166170
SEYB.N0000,2024-04-19,39.3,39.6,38.5,38.8,134767
SEYB.N0000,2024-04-22,39.0,39.6,38.5,39.3,61290
SEYB.N0000,2024-04-24,39.5,39.8,38.6,39.2,96906
SEYB.N0000,2024-04-25,39.7,40.9,39.7,40.5,129246
SEYB.N0000,2024-04-26,40.8,41.2,40.5,41.0,277504
SEYB.N0000,2024-04-29,41.0,43.0,40.7,42.8,1150716
SEYB.N0000,2024-04-30,42.5,43.0,41.0,42.7,398046
SEYB.N0000,2024-05-02,43.0,43.0,40.0,42.1,80971
SEYB.N0000,2024-05-03,42.1,42.1,41.2,41.4,48718
SEYB.N0000,2024-05-06,41.4,41.6,41.2,41.2,96873
SEYB.N0000,2024-05-07,41.1,42.0,41.1,41.5,74822
SEYB.N0000,2024-05-08,41.1,41.7,40.9,41.2,83249
SEYB.N0000,2024-05-09,41.0,41.9,40.7,41.4,295349
SEYB.N0000,2024-05-10,41.5,43.2,41.5,42.5,843052
SEYB.N0000,2024-05-13,42.3,42.5,41.2,41.9,195383
SEYB.N0000,2024-05-14,41.9,42.0,40.3,40.7,360559
SEYB.N0000,2024-05-15,42.0,42.0,39.1,40.0,290517
SEYB.N0000,2024-05-16,40.5,40.5,39.9,40.0,83184
SEYB.N0000,2024-05-17,40.0,40.4,39.6,40.2,28870
SEYB.N0000,2024-05-20,40.0,40.0,39.5,39.8,35747
SEYB.N0000,2024-05-21,39.9,40.0,39.0,39.8,29446
SEYB.N0000,2024-05-22,40.0,40.5,39.9,40.3,30425
SEYB.N0000,2024-05-27,40.0,40.5,39.8,39.9,36659
SEYB.N0000,2024-05-28,39.9,40.0,39.4,40.0,29223
SEYB.N0000,2024-05-29,39.4,39.4,38.5,38.5,61344
SEYB.N0000,2024-05-30,38.9,40.0,38.5,39.7,22113
SEYB.N0000,2024-05-31,39.7,40.0,38.2,38.5,45481
SEYB.N0000,2024-06-03,38.4,39.9,38.4,39.0,55319
SEYB.N0000,2024-06-04,39.0,39.2,38.5,38.5,48023
SEYB.N0000,2024-06-05,38.4,40.0,38.4,39.7,107183
SEYB.N0000,2024-06-06,39.9,40.9,39.8,40.0,390756
SEYB.N0000,2024-06-07,40.4,40.9,40.0,40.4,53425
SEYB.N0000,2024-06-10,40.7,41.4,40.7,41.0,135475
SEYB.N0000,2024-06-11,41.1,41.9,40.8,40.9,268268
SEYB.N0000,2024-06-12,40.9,41.5,40.0,40.0,70908
SEYB.N0000,2024-06-13,40.1,40.4,39.8,40.0,61511
SEYB.N0000,2024-06-14,40.0,40.0,39.0,39.1,20315
SEYB.N0000,2024-06-18,37.7,39.9,37.7,39.1,3355
SEYB.N0000,2024-06-19,39.8,39.8,38.2,39.0,10195
SEYB.N0000,2024-06-20,39.3,39.7,39.0,39.0,94643
SEYB.N0000,2024-06-24,40.0,40.8,39.5,39.7,47558
SEYB.N0000,2024-06-25,39.5,40.0,38.8,39.9,89256
SEYB.N0000,2024-06-26,39.7,40.0,39.5,39.9,14683
SEYB.N0000,2024-06-27,39.6,39.6,39.2,39.2,22607
SEYB.N0000,2024-06-28,39.1,39.1,38.7,39.1,1718
SEYB.N0000,2024-07-01,39.0,39.8,38.5,38.6,14610
SEYB.N0000,2024-07-02,38.7,38.9,38.7,38.8,17388
SEYB.N0000,2024-07-03,39.0,39.8,38.6,38.6,2387
SEYB.N0000,2024-07-04,39.8,39.8,38.0,38.1,40419
SEYB.N0000,2024-07-05,38.1,38.7,38.0,38.6,16173
SEYB.N0000,2024-07-08,38.7,39.0,37.5,37.5,18988
SEYB.N0000,2024-07-09,37.2,37.2,36.5,36.8,28617
SEYB.N0000,2024-07-10,36.8,37.5,36.7,36.9,29307
SEYB.N0000,2024-07-11,37.5,37.5,36.9,37.0,14407
SEYB.N0000,2024-07-12,37.0,37.9,37.0,37.1,177
SEYB.N0000,2024-07-15,37.8,38.0,36.9,37.0,34069
SEYB.N0000,2024-07-16,37.0,37.0,37.0,37.0,44851
SEYB.N0000,2024-07-17,37.0,37.0,36.7,36.8,44554
SEYB.N0000,2024-07-18,36.8,36.8,35.0,36.0,147046
SEYB.N0000,2024-07-19,36.0,36.0,35.2,35.6,51966
SEYB.N0000,2024-07-22,35.9,35.9,34.7,34.9,101482
SEYB.N0000,2024-07-23,34.8,36.0,34.5,35.0,244964
SEYB.N0000,2024-07-24,35.0,36.9,35.0,36.4,26536
SEYB.N0000,2024-07-25,35.7,35.7,35.3,35.3,7740
SEYB.N0000,2024-07-26,35.2,36.4,35.2,35.4,1490
SEYB.N0000,2024-07-29,36.0,36.0,35.9,36.0,16163
SEYB.N0000,2024-07-30,35.0,35.1,34.5,34.6,132423
SEYB.N0000,2024-07-31,34.6,35.8,34.4,34.5,37971
SEYB.N0000,2024-08-01,34.6,35.4,34.6,34.7,41779
SEYB.N0000,2024-08-02,35.0,35.0,34.1,34.4,23118
SEYB.N0000,2024-08-05,35.0,35.0,33.5,33.5,64839
SEYB.N0000,2024-08-06,33.5,34.5,33.5,33.8,19522
SEYB.N0000,2024-08-07,33.8,34.0,33.6,33.9,31157
SEYB.N0000,2024-08-08,33.7,34.0,33.6,33.6,41883
SEYB.N0000,2024-08-09,33.9,35.5,33.8,34.8,22016
SEYB.N0000,2024-08-12,35.5,35.5,34.5,34.5,5655
SEYB.N0000,2024-08-13,34.5,34.5,33.9,34.5,7912
SEYB.N0000,2024-08-14,35.0,35.0,35.0,35.0,3422
SEYB.N0000,2024-08-15,35.5,36.5,35.2,36.2,59623
SEYB.N0000,2024-08-16,36.1,36.6,36.1,36.3,940
SEYB.N0000,2024-08-20,36.2,36.5,36.0,36.2,68129
SEYB.N0000,2024-08-21,45.8,46.0,45.8,45.8,220
SEYB.N0000,2024-08-22,36.0,36.0,35.5,35.6,2370
SEYB.N0000,2024-08-23,35.5,35.5,35.0,35.0,8024
SEYB.N0000,2024-08-26,34.8,34.8,33.6,33.9,69758
SEYB.N0000,2024-08-27,34.0,34.0,33.1,33.3,47711
SEYB.N0000,2024-08-28,33.9,33.9,33.5,33.5,10501
SEYB.N0000,2024-08-29,33.9,34.0,33.1,33.7,9907
SEYB.N0000,2024-08-30,33.9,33.9,33.8,33.9,3834
SEYB.N0000,2024-09-02,33.6,33.6,32.0,32.3,69399
SEYB.N0000,2024-09-03,32.2,32.8,32.0,32.5,27506
SEYB.N0000,2024-09-04,32.5,33.4,32.5,33.0,64246
SEYB.N0000,2024-09-05,33.5,34.5,32.7,32.9,57793
SEYB.N0000,2024-09-06,32.8,33.0,32.8,32.8,2505
SEYB.N0000,2024-09-09,34.5,34.5,32.7,32.8,47097
SEYB.N0000,2024-09-10,32.7,33.2,32.5,32.5,12044
SEYB.N0000,2024-09-11,33.2,33.2,32.6,32.9,7850
SEYB.N0000,2024-09-12,32.7,33.0,32.0,32.9,325132
SEYB.N0000,2024-09-13,33.1,33.5,33.0,33.5,13415
SEYB.N0000,2024-09-18,33.0,34.5,33.0,34.0,76366
SEYB.N0000,2024-09-19,34.5,35.9,34.1,34.4,60913
SEYB.N0000,2024-09-20,35.0,35.9,34.5,35.3,112964
SEYB.N0000,2024-09-23,35.3,36.0,33.9,35.5,84224
SEYB.N0000,2024-09-24,35.5,36.3,35.5,36.1,54882
SEYB.N0000,2024-09-25,36.0,38.0,36.0,38.0,599743
SEYB.N0000,2024-09-26,38.2,39.5,37.0,37.5,652663
SEYB.N0000,2024-09-27,38.5,38.5,37.5,38.0,157232
SEYB.N0000,2024-09-30,38.0,39.5,38.0,38.5,225084
SEYB.N0000,2024-10-01,38.5,41.2,37.0,41.0,756134
SEYB.N0000,2024-10-02,41.0,42.2,40.3,40.9,1227366
SEYB.N0000,2024-10-03,41.4,41.4,40.1,40.2,283180
SEYB.N0000,2024-10-04,40.0,41.2,40.0,41.0,226061
SEYB.N0000,2024-10-07,41.2,42.6,41.2,42.2,574616
SEYB.N0000,2024-10-08,42.2,42.5,41.3,41.4,20283
SEYB.N0000,2024-10-09,41.6,42.0,40.7,40.8,17247
SEYB.N0000,2024-10-10,40.6,41.2,39.6,40.9,217695
SEYB.N0000,2024-10-11,41.0,42.0,40.5,41.3,145455
SEYB.N0000,2024-10-14,41.3,41.6,40.8,41.0,3504
SEYB.N0000,2024-10-15,40.6,40.9,39.8,39.8,32721
SEYB.N0000,2024-10-16,39.9,40.4,39.8,40.2,20561
SEYB.N0000,2024-10-18,40.6,41.0,40.1,40.8,38830
SEYB.N0000,2024-10-21,40.5,40.9,40.4,40.5,55760
SEYB.N0000,2024-10-22,40.0,41.2,39.7,39.9,109797
SEYB.N0000,2024-10-23,39.7,40.6,39.5,40.5,83169
SEYB.N0000,2024-10-24,40.6,42.0,40.6,41.8,287039
SEYB.N0000,2024-10-25,40.7,41.9,40.6,41.0,193622
SEYB.N0000,2024-10-28,41.0,42.5,40.7,42.2,709167
SEYB.N0000,2024-10-29,42.5,43.4,42.0,43.1,1449090
SEYB.N0000,2024-10-30,43.5,43.5,42.8,43.0,2789727
SEYB.N0000,2024-11-01,42.9,43.5,42.5,43.1,746137
SEYB.N0000,2024-11-04,43.1,43.3,42.3,42.5,316842
SEYB.N0000,2024-11-05,42.5,42.5,41.6,42.2,37148
SEYB.N0000,2024-11-06,41.8,41.9,41.0,41.4,110197
SEYB.N0000,2024-11-07,41.1,41.5,40.8,41.0,89302
SEYB.N0000,2024-11-08,41.5,42.0,41.1,41.8,5801
SEYB.N0000,2024-11-11,41.9,42.0,40.5,40.5,749903
SEYB.N0000,2024-11-12,41.7,41.8,41.0,41.7,226915
SEYB.N0000,2024-11-13,41.7,42.8,41.4,42.1,592750
SEYB.N0000,2024-11-14,42.8,43.0,41.6,42.0,540441
SEYB.N0000,2024-11-18,43.0,43.5,42.0,42.0,685319
SEYB.N0000,2024-11-19,42.2,42.2,41.4,41.5,576444
SEYB.N0000,2024-11-20,41.8,41.9,40.9,41.5,59400
SEYB.N0000,2024-11-21,42.0,42.7,40.8,41.1,105334
SEYB.N0000,2024-11-22,42.0,43.4,41.0,43.0,890803
SEYB.N0000,2024-11-25,43.5,44.4,42.1,42.2,1165799
SEYB.N0000,2024-11-26,42.7,43.5,42.0,42.6,497084
SEYB.N0000,2024-11-27,43.3,43.4,42.4,42.5,893864
SEYB.N0000,2024-11-28,42.9,44.0,42.9,43.4,2072523
SEYB.N0000,2024-11-29,43.9,43.9,42.9,43.5,1816120
