symbol,date,open,high,low,close,volume
KGAL.N0000,2023-11-27,117.75,117.75,115.0,116.5,490
KGAL.N0000,2023-11-28,119.75,119.75,115.5,116.5,62
KGAL.N0000,2023-11-29,115.5,116.0,114.0,114.25,4101
KGAL.N0000,2023-11-30,119.5,119.5,114.0,114.5,110
KGAL.N0000,2023-12-01,114.25,119.5,114.25,118.5,1306
KGAL.N0000,2023-12-04,118.5,118.75,118.0,118.5,7860
KGAL.N0000,2023-12-05,118.75,118.75,118.75,118.75,210
KGAL.N0000,2023-12-06,119.75,120.0,115.25,119.75,3144
KGAL.N0000,2023-12-07,119.0,119.5,115.0,119.5,2477
KGAL.N0000,2023-12-08,119.75,119.75,115.25,119.5,29
KGAL.N0000,2023-12-11,115.25,115.25,115.0,115.0,288
KGAL.N0000,2023-12-12,119.75,119.75,119.5,119.75,3563
KGAL.N0000,2023-12-13,119.75,119.75,115.75,116.0,462
KGAL.N0000,2023-12-14,119.75,119.75,119.75,116.0,1
KGAL.N0000,2023-12-15,117.0,117.0,116.75,116.75,1459
KGAL.N0000,2023-12-18,117.0,117.0,116.25,116.75,49
KGAL.N0000,2023-12-20,117.0,117.0,116.5,116.75,2
KGAL.N0000,2023-12-21,119.5,119.5,116.75,116.75,3
KGAL.N0000,2023-12-22,119.75,120.0,119.75,120.0,102
KGAL.N0000,2023-12-27,120.0,120.0,117.25,117.25,745
KGAL.N0000,2023-12-28,119.0,119.0,119.0,117.25,61
KGAL.N0000,2023-12-29,118.0,118.0,117.5,118.0,159
KGAL.N0000,2024-01-02,120.0,123.75,120.0,120.0,25640
KGAL.N0000,2024-01-03,120.25,120.25,120.0,120.0,150
KGAL.N0000,2024-01-04,120.0,120.0,120.0,120.0,10400
KGAL.N0000,2024-01-08,120.0,120.0,105.0,120.0,17386
KGAL.N0000,2024-01-09,120.0,120.0,113.0,115.0,2208
KGAL.N0000,2024-01-10,118.0,120.0,118.0,119.5,983
KGAL.N0000,2024-01-11,124.0,124.0,120.0,120.0,9605
KGAL.N0000,2024-01-12,124.75,126.5,124.75,126.25,864
KGAL.N0000,2024-01-17,120.0,120.0,117.0,117.0,4225
KGAL.N0000,2024-01-18,120.0,123.0,116.5,120.0,10300
KGAL.N0000,2024-01-19,122.75,122.75,122.75,122.75,200
KGAL.N0000,2024-01-22,125.0,127.0,116.0,116.0,733
KGAL.N0000,2024-01-24,125.0,125.0,116.0,116.0,66
KGAL.N0000,2024-01-26,116.25,117.0,116.0,116.0,699
KGAL.N0000,2024-01-29,116.25,116.25,115.0,115.0,1097
KGAL.N0000,2024-01-30,115.0,120.0,114.0,120.0,3053
KGAL.N0000,2024-01-31,119.0,119.0,119.0,120.0,16
KGAL.N0000,2024-02-02,119.0,119.0,119.0,120.0,55
KGAL.N0000,2024-02-06,118.0,120.0,118.0,119.5,3000
KGAL.N0000,2024-02-07,115.0,115.0,115.0,119.5,1
KGAL.N0000,2024-02-12,117.5,117.5,115.0,115.0,8205
KGAL.N0000,2024-02-13,117.0,117.0,117.0,117.0,100
KGAL.N0000,2024-02-15,120.0,120.0,113.0,113.5,2157
KGAL.N0000,2024-02-16,115.0,117.0,115.0,115.0,1404
KGAL.N0000,2024-02-19,117.0,117.0,116.5,116.5,3305
KGAL.N0000,2024-02-20,114.0,114.0,114.0,114.0,2469
KGAL.N0000,2024-02-21,113.5,113.5,113.5,113.5,424
KGAL.N0000,2024-02-22,113.75,116.5,113.75,113.75,3308
KGAL.N0000,2024-02-26,117.0,117.0,113.25,113.25,1933
KGAL.N0000,2024-02-27,113.25,113.25,112.75,113.0,1070
KGAL.N0000,2024-02-28,115.0,117.0,114.75,115.0,931
KGAL.N0000,2024-02-29,117.0,117.0,117.0,115.0,1
KGAL.N0000,2024-03-01,117.0,117.0,117.0,115.0,9
KGAL.N0000,2024-03-04,115.0,119.75,115.0,119.75,5030
KGAL.N0000,2024-03-05,114.0,119.0,114.0,115.0,344
KGAL.N0000,2024-03-06,115.5,118.75,115.5,115.0,29
KGAL.N0000,2024-03-07,118.75,118.75,115.25,117.25,6730
KGAL.N0000,2024-03-11,116.0,117.25,114.75,115.0,15882
KGAL.N0000,2024-03-12,119.0,119.5,119.0,119.5,9059
KGAL.N0000,2024-03-13,119.5,119.5,115.0,115.25,1793
KGAL.N0000,2024-03-14,116.0,119.0,115.0,115.5,1546
KGAL.N0000,2024-03-15,114.25,115.0,113.75,114.0,2279
KGAL.N0000,2024-03-18,117.5,121.75,117.5,120.0,27646
KGAL.N0000,2024-03-19,121.5,121.5,121.5,120.0,30
KGAL.N0000,2024-03-20,118.0,122.0,118.0,122.0,551
KGAL.N0000,2024-03-21,122.0,122.0,116.0,116.75,786
KGAL.N0000,2024-03-22,116.0,121.5,116.0,116.25,239
KGAL.N0000,2024-03-25,120.0,120.75,120.0,120.25,330
KGAL.N0000,2024-03-26,120.5,121.0,120.0,121.0,1431
KGAL.N0000,2024-03-27,118.5,124.0,118.5,123.5,204
KGAL.N0000,2024-03-28,123.5,123.5,120.0,120.5,312
KGAL.N0000,2024-04-01,120.0,120.0,120.0,120.5,24
KGAL.N0000,2024-04-02,118.5,118.5,118.5,118.5,1100
KGAL.N0000,2024-04-03,118.25,118.25,118.25,118.25,250
KGAL.N0000,2024-04-04,120.0,120.0,117.75,118.0,746
KGAL.N0000,2024-04-05,117.0,119.75,116.5,118.0,44
KGAL.N0000,2024-04-08,117.25,119.5,117.25,118.0,65
KGAL.N0000,2024-04-09,117.5,119.0,115.0,115.0,4518
KGAL.N0000,2024-04-10,114.5,119.0,114.0,114.0,9876
KGAL.N0000,2024-04-15,114.25,119.0,114.25,114.75,4211
KGAL.N0000,2024-04-16,114.5,115.0,114.5,115.0,1010
KGAL.N0000,2024-04-17,118.25,118.25,114.0,114.25,17790
KGAL.N0000,2024-04-18,114.25,114.25,114.0,114.25,2016
KGAL.N0000,2024-04-19,114.0,114.5,114.0,114.0,175
KGAL.N0000,2024-04-22,118.0,118.0,117.5,114.0,52
KGAL.N0000,2024-04-24,115.0,115.0,114.25,114.25,1434
KGAL.N0000,2024-04-25,117.25,117.25,117.25,114.25,5
KGAL.N0000,2024-04-26,117.75,117.75,117.25,117.75,6109
KGAL.N0000,2024-04-29,118.0,121.5,116.0,117.25,540
KGAL.N0000,2024-04-30,116.5,118.0,116.25,116.5,285
KGAL.N0000,2024-05-02,116.5,122.0,116.25,116.25,4001
KGAL.N0000,2024-05-03,120.0,120.5,119.75,120.25,1230
KGAL.N0000,2024-05-06,122.0,124.0,122.0,122.0,801
KGAL.N0000,2024-05-07,122.25,124.5,122.25,122.25,290
KGAL.N0000,2024-05-08,120.25,122.25,120.25,120.5,195
